"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"74","InterquartileRange_MYO_ES","heart_intensity_InterquartileRange_MYO_ES","ie",":=","a*b","ie",-0.00457768280725971,0.00213384372855371,-2.14527556353079,0.0319308210944735,-0.00875993966386164,-0.000395425950657774,1,228,"#FFD92F","Global Intensity",FALSE
"75","InverseDifference_glcm_MYO_ED","heart_texture_InverseDifference_glcm_MYO_ED","ie",":=","a*b","ie",0.00905958254329544,0.00269862714944227,3.35710790768847,0.000787623669462834,0.0037703705226866,0.0143487945639043,0.416385444130334,91,"#8DA0CB","Local Uniformity",FALSE
"76","InverseDifference_glcm_MYO_ES","heart_texture_InverseDifference_glcm_MYO_ES","ie",":=","a*b","ie",0.00387966164033295,0.00143048657267716,2.71212726804709,0.00668529197029688,0.00107595947751758,0.00668336380314831,1,87,"#8DA0CB","Local Uniformity",FALSE
"77","InverseDifferenceMoment_glcm_MYO_ED","heart_texture_InverseDifferenceMoment_glcm_MYO_ED","ie",":=","a*b","ie",0.00925971403176554,0.00282429272942117,3.27859571187696,0.00104324979404691,0.00372420200030171,0.0147952260632294,0.531014145169876,92,"#8DA0CB","Local Uniformity",FALSE
"78","InverseDifferenceMoment_glcm_MYO_ES","heart_texture_InverseDifferenceMoment_glcm_MYO_ES","ie",":=","a*b","ie",0.00406446964397318,0.00154933028589267,2.62337196980008,0.00870641606642719,0.00102783808346639,0.00710110120447997,1,88,"#8DA0CB","Local Uniformity",FALSE
"79","InverseDifferenceMomentNormalized_glcm_MYO_ED","heart_texture_InverseDifferenceMomentNormalized_glcm_MYO_ED","ie",":=","a*b","ie",-0.0151482444602103,0.0027627004761058,-5.48312949276453,4.17866912183484e-08,-0.0205630378934493,-0.00973345102697129,5.64956065272071e-05,103,"#8DA0CB","Local Uniformity",TRUE
"80","InverseDifferenceMomentNormalized_glcm_MYO_ES","heart_texture_InverseDifferenceMomentNormalized_glcm_MYO_ES","ie",":=","a*b","ie",-0.0176541970175237,0.00344427792464206,-5.12565983459607,2.96497507656923e-07,-0.0244048577025685,-0.0109035363324789,0.000380574968605885,107,"#8DA0CB","Local Uniformity",TRUE
"81","InverseDifferenceNormalized_glcm_MYO_ED","heart_texture_InverseDifferenceNormalized_glcm_MYO_ED","ie",":=","a*b","ie",-0.0111434131301443,0.00194207948666218,-5.73787695440637,9.58707246923041e-09,-0.0149498189791162,-0.00733700728117236,1.31630505002533e-05,104,"#8DA0CB","Local Uniformity",TRUE
"82","InverseDifferenceNormalized_glcm_MYO_ES","heart_texture_InverseDifferenceNormalized_glcm_MYO_ES","ie",":=","a*b","ie",-0.0115099606661441,0.00229358571897398,-5.01832592125356,5.2123694116446e-07,-0.0160053060707885,-0.0070146152614997,0.00065675854586722,108,"#8DA0CB","Local Uniformity",TRUE
"83","InverseVariance_glcm_MYO_ED","heart_texture_InverseVariance_glcm_MYO_ED","ie",":=","a*b","ie",0.00382138114418683,0.00113805841734594,3.3578075483143,0.00078563291345346,0.00159082763388613,0.00605193465448753,0.416385444130334,165,"#A6D854","Global Variance",FALSE
"84","InverseVariance_glcm_MYO_ES","heart_texture_InverseVariance_glcm_MYO_ES","ie",":=","a*b","ie",0.00190942411817508,0.00066524241621062,2.8702681483415,0.00410123840079524,0.00060557294141386,0.0032132752949363,1,182,"#A6D854","Global Variance",FALSE
"85","JointAverage_glcm_MYO_ED","heart_texture_JointAverage_glcm_MYO_ED","ie",":=","a*b","ie",-0.00316285482021778,0.00625635643732607,-0.505542619238869,0.613177772127684,-0.0154250881118222,0.00909937847138664,1,216,"#FFD92F","Global Intensity",FALSE
