"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"87","JointEnergy_glcm_MYO_ED","heart_texture_JointEnergy_glcm_MYO_ED","de",":=","c","de",-0.0430483703572544,0.0105902704313427,-4.06489811911219,4.80534481390738e-05,-0.0638049189892256,-0.0222918217252832,0.000277624289743233,93,"#8DA0CB","Local Uniformity",TRUE
"88","JointEnergy_glcm_MYO_ES","heart_texture_JointEnergy_glcm_MYO_ES","de",":=","c","de",-0.0427052401695427,0.010617752603384,-4.02206020094423,5.7691307249863e-05,-0.0635156528689316,-0.0218948274701537,0.000277624289743233,89,"#8DA0CB","Local Uniformity",TRUE
"89","JointEntropy_glcm_MYO_ED","heart_texture_JointEntropy_glcm_MYO_ED","de",":=","c","de",-0.0414802720901858,0.0106417475626086,-3.89788160695833,9.70378345210854e-05,-0.0623377140454655,-0.020622830134906,0.000315064738230014,166,"#A6D854","Global Variance",TRUE
"90","JointEntropy_glcm_MYO_ES","heart_texture_JointEntropy_glcm_MYO_ES","de",":=","c","de",-0.0413256803363457,0.0106762303331828,-3.87081198575317,0.000108473432312906,-0.0622507072800382,-0.0204006533926533,0.000330228428603872,222,"#FFD92F","Global Intensity",TRUE
"91","Kurtosis_MYO_ED","heart_intensity_Kurtosis_MYO_ED","de",":=","c","de",-0.040062003603741,0.0106140935191129,-3.77441592460072,0.000160382985417096,-0.0608652446297423,-0.0192587625777398,0.000390915224182109,114,"#E78AC3","Shape",TRUE
"92","Kurtosis_MYO_ES","heart_intensity_Kurtosis_MYO_ES","de",":=","c","de",-0.0407907412216684,0.0106066838128573,-3.84575819750774,0.000120180236055978,-0.0615794594902726,-0.0200020229530642,0.000349817310907764,124,"#E78AC3","Shape",TRUE
"93","LargeAreaEmphasis_glszm_MYO_ED","heart_texture_LargeAreaEmphasis_glszm_MYO_ED","de",":=","c","de",-0.0425442068738423,0.0106035688976179,-4.01225354261619,6.01418548087373e-05,-0.0633268200207626,-0.0217615937269221,0.000277624289743233,85,"#8DA0CB","Local Uniformity",TRUE
"94","LargeAreaEmphasis_glszm_MYO_ES","heart_texture_LargeAreaEmphasis_glszm_MYO_ES","de",":=","c","de",-0.0428332278135317,0.010584730293009,-4.04669997513513,5.19447499340853e-05,-0.0635789179738996,-0.0220875376531639,0.000277624289743233,81,"#8DA0CB","Local Uniformity",TRUE
"95","LargeAreaHighGrayLevelEmphasis_glszm_MYO_ED","heart_texture_LargeAreaHighGrayLevelEmphasis_glszm_MYO_ED","de",":=","c","de",-0.0387255706601991,0.0109780187046709,-3.52755553638493,0.000419415766643283,-0.0602420919429611,-0.0172090493774371,0.000807992138680442,82,"#8DA0CB","Local Uniformity",TRUE
"96","LargeAreaHighGrayLevelEmphasis_glszm_MYO_ES","heart_texture_LargeAreaHighGrayLevelEmphasis_glszm_MYO_ES","de",":=","c","de",-0.0359123845388725,0.0109222595972246,-3.28799954068094,0.00100902004104575,-0.0573196199792297,-0.0145051490985153,0.00161206125769304,102,"#8DA0CB","Local Uniformity",TRUE
"97","LargeAreaLowGrayLevelEmphasis_glszm_MYO_ED","heart_texture_LargeAreaLowGrayLevelEmphasis_glszm_MYO_ED","de",":=","c","de",-0.0415772553726643,0.0108083906411132,-3.84675727897099,0.000119691436975877,-0.062761311760086,-0.0203931989852426,0.000349817310907764,60,"#FC8D62","Local Dimness",TRUE
"98","LargeAreaLowGrayLevelEmphasis_glszm_MYO_ES","heart_texture_LargeAreaLowGrayLevelEmphasis_glszm_MYO_ES","de",":=","c","de",-0.0406050387226952,0.0108468032677846,-3.74350282938141,0.000181472558022255,-0.0618643824749444,-0.019345694970446,0.000424516162516347,58,"#FC8D62","Local Dimness",TRUE
"99","LargeDependenceEmphasis_gldm_MYO_ED","heart_texture_LargeDependenceEmphasis_gldm_MYO_ED","de",":=","c","de",-0.042308998694542,0.0105825339957122,-3.99800262505037,6.38792429548118e-05,-0.0630503841913086,-0.0215676131977755,0.000277624289743233,73,"#8DA0CB","Local Uniformity",TRUE
"100","LargeDependenceEmphasis_gldm_MYO_ES","heart_texture_LargeDependenceEmphasis_gldm_MYO_ES","de",":=","c","de",-0.0424111079554591,0.0105795171979912,-4.00879427309895,6.10295542007311e-05,-0.063146580637344,-0.0216756352735742,0.000277624289743233,71,"#8DA0CB","Local Uniformity",TRUE
"101","LargeDependenceHighGrayLevelEmphasis_gldm_MYO_ED","heart_texture_LargeDependenceHighGrayLevelEmphasis_gldm_MYO_ED","de",":=","c","de",-0.0323985913253372,0.0112410698447535,-2.88216262088777,0.00394955838719047,-0.0544306833687532,-0.0103664992819211,0.00568562800793353,100,"#8DA0CB","Local Uniformity",TRUE
"102","LargeDependenceHighGrayLevelEmphasis_gldm_MYO_ES","heart_texture_LargeDependenceHighGrayLevelEmphasis_gldm_MYO_ES","de",":=","c","de",-0.0210663591095556,0.011315149823375,-1.86178348836676,0.0626336148195434,-0.0432436452430453,0.00111092702393411,0.0698298173732782,105,"#8DA0CB","Local Uniformity",FALSE
"103","LargeDependenceLowGrayLevelEmphasis_gldm_MYO_ED","heart_texture_LargeDependenceLowGrayLevelEmphasis_gldm_MYO_ED","de",":=","c","de",-0.0411105925318707,0.0112094525067686,-3.66749335054917,0.000244939918264908,-0.0630807157315495,-0.0191404693321919,0.000534785488211716,61,"#FC8D62","Local Dimness",TRUE
"104","LargeDependenceLowGrayLevelEmphasis_gldm_MYO_ES","heart_texture_LargeDependenceLowGrayLevelEmphasis_gldm_MYO_ES","de",":=","c","de",-0.0362932046163207,0.0111928130179924,-3.24254542249384,0.00118467062484684,-0.0582307150172768,-0.0143556942153646,0.00185858505215492,56,"#FC8D62","Local Dimness",TRUE
